title,author,publisher,series,sales_date,isbn,price,item_url,image_url,description,availability
数学を築いた天才たち. 上 (ギリシア数学からニュートンへ),"スチュアート・ホリングデール 著 , 岡部恒治 監訳",講談社,ブルーバックス,1993.1,4061329898,1320,https://books.rakuten.co.jp/rb/619928/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9898/9784061329898.jpg,デカルトは朝のベットで静かに瞑想し、カルダーノは賭事におぼれながらも思考を続けた。パスカルは歯痛で眠れずサイクロイドについて考え、ニュートンは二週間も毎日一時間しか眠らぬこともあった。時にひらめきを得て、ひとつの学問を創りあげてきた天才たちの発想の跡に、数学の趣き深さがみえてくる。,1
実らせる・ミニ果樹園,安延義弘 著,講談社,ブルーバックス. Do Science,1986.1,4061326651,1012,https://books.rakuten.co.jp/rb/234684/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,草花や野菜をつくる人に比べて、くだものを自分でつくる人は少ないかもしれません。狭い庭や室内では無理だし、技術的にもむずかしい、というのが理由でしょうが、常識破りの発想と工夫で、比較的短期間に実らせることができます。花だけでなく、くだものを楽しむための実際的方法を紹介。小型のリンゴ、ナシ、モモなどの他、ブルーベリー、スグリなどの小果樹類も取りあげます。,1
数学を築いた天才たち. 下 (そして、アインシュタインへ),"スチュアート・ホリングデール 著 , 岡部恒治 監訳",講談社,ブルーバックス,1993.11,4061329901,1210,https://books.rakuten.co.jp/rb/625616/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9904/9784061329904.jpg,若いころのガウスは、押さえきれないくらいの着想がわいてきて、小さな断片に書きとめるのがやっとだった。苦難と波乱に満ちた天才たちの歴史を追いながら、数学の発達が見えてくる楽しさを味わおう。学問の歴史はそのまま社会の、時代の、人間の歴史である。,1
コンピュータ用語辞典,"アンソニー・チャンダー 他著 , 坂井利之 監訳",講談社,ブルーバックス,1982.3,4061180932,1922,https://books.rakuten.co.jp/rb/33708/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,,1
自分がわかる心理テスト. part 2,,講談社,ブルーバックス,1995.4,4062570637,1320,https://books.rakuten.co.jp/rb/722846/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0633/9784062570633.jpg,"心理テストで、あなたの長所短所を徹底分析
自分の行動の癖を知れば、改めることができる！
心理テスト──エゴグラムというのは自分の行動の癖、傾向を発見するテストです。それは行動の癖ですし、生き方の癖とも考えられます。それがわかれば、改めることによって自分を変え、対人関係を改善することもできます。本書では、前著ブルーバックスB921『自分がわかる心理テスト』で紹介したこの方式のテストによって分類可能な243の全行動パターンをチェックして、思わぬ自分の盲点を知ることができるようになっています。
第1章 もっと自分がわかりたい
第2章 あなたのいいところ、さがそう
第3章 もっといいところ、さがそう
第4章 男だって女だって、いろいろ
第5章 ウィークポイント再発見
第6章 あなたが変われば世界はバラ色",1
大人のための算数練習帳. 中学入試編,佐藤恒雄 著,講談社,ブルーバックス,2007.4,9784062575492,946,https://books.rakuten.co.jp/rb/4375215/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5492/9784062575492.jpg,問題を解いて知的な喜びを感じ他の問題や異なる状況にも応用できるそれが良問といわれる所以。中学入試に出題された計算問題、文章題図形問題の中から厳選した２２題を解きながら論理思考を極めるシリーズ完結編。,1
大人のための算数練習帳. 図形問題編,佐藤恒雄 著,講談社,ブルーバックス,2004.9,4062574535,902,https://books.rakuten.co.jp/rb/1711073/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4532/9784062574532_1_4.jpg,"情報を整理する力が身につく！　図形問題傑作選補助線を使って相似・合同の基本図形を描き出し、図形に潜む多種多様な条件から必要な情報だけを見抜くことができれば、苦手な平面・空間図形の問題も好きになる。※この商品は紙の書籍のページを画像にした電子書籍です。文字だけを拡大することはできませんので、タブレットサイズの端末での閲読を推奨します。（ブルーバックス・2004年9月刊）


「ひらめき力」が身につく4つの視点
1．読解・分析力
　問題解決の基本図形を導き出す
2．翻訳力
　発想を転換して補助線を引いてみる
3．目標設定力
　余分な条件を捨て、必要な条件を取り出す
4．遂行力
　補助線は1本とは限らない、解答は1つとは限らない

補助線1本のひらめきで見えないものが見えてくる！
図形に潜む多種多様な条件から必要な情報だけを抽出できれば解答への道筋は自然に見えてくる。ひらめきの快感が味わえる選りすぐりの図形問題。
第1章 読解・分析力ーー問題文の読み方
　1．問題の構造分析から見た図形問題
　2．条件の把握に焦点を絞って見る図形問題
　3．定義・定理や公式を復元できる力
第2章 翻訳力ーー理解できる言葉で言い換える
　1．記号や文字を使いこなす力
　2．図を使いこなす力
　3．文章または式を言い換える力
第3章 目標設定力ーー解答に向かって目標を立てる
　1．論理的に展望できる力
　2．類似問題を連想し利用できる力
　3．具体化して様子を見る力
第4章 遂行力ーー正しく計算し答えを導き出す",1
算数オリンピックに挑戦. 2004-2007年度版,算数オリンピック委員会 編,講談社,ブルーバックス,2008.2,9784062575867,1144,https://books.rakuten.co.jp/rb/5455270/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5867/9784062575867.jpg,小学生が計算力や暗記力ではなく、発想力と洞察力を競う国際大会。２００４〜２００７年度の全問題とその解説、答えを掲載した公式カコモン集第４弾。,1
数学迷答集 : 誤答から学ぶ,"田村三郎, 船越俊介 著",講談社,ブルーバックス,1983.4,4061181319,726,https://books.rakuten.co.jp/rb/107313/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0611/06118131.jpg,,1
宇宙の運命 : 新しい宇宙論,"リチャード・モリス 著 , 湯浅学 監訳",講談社,ブルーバックス,1982.1,4061181165,990,https://books.rakuten.co.jp/rb/6960/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0611/06118116.jpg,,1
原子爆弾 : その理論と歴史,山田克哉 著,講談社,ブルーバックス,1996.7,4062571285,1540,https://books.rakuten.co.jp/rb/818119/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1289/9784062571289.jpg,"人類の「叡知」が生み出した無差別大量殺戮兵器！　いかにして世に生まれてきたのか？　無差別大量殺戮兵器の巨大なエネルギーはどこからどのようにして発生するのか？　この疑問に答えるべく、原子核の世界の秘密を明らかにしてきた近代物理学の歩みを紹介しながら原爆の理論と開発の歴史を臨場感いっぱいに詳説する。輝かしい近代ノーベル賞の歴史は、そのまま原爆開発の歴史にも重なる。（ブルーバックス・1996年7月刊）


人類の「叡知」が生み出した無差別大量殺戮兵器！！
いかにして世に生まれてきたのか？
無差別大量殺戮兵器の巨大なエネルギーはどこからどのようにして発生するのか？　この疑問に答えるべく、原子核の世界の秘密を明らかにしてきた近代物理学の歩みを紹介しながら原爆の理論と開発の歴史を臨場感いっぱいに詳説する。輝かしい近代ノーベル賞の歴史は、そのまま原爆開発の歴史にも重なる。
第1章　夜明けと共に
第2章　核分裂発見
第3章　原子核発見にまつわるミステリー
第4章　中性子の発見
第5章　人工放射能・遅速中性子
第6章　連鎖反応、原子爆弾への門
第7章　核分裂理論の聖書「ボーア＝ホイーラー核分裂理論」
第8章　濃縮ウラン
第9章　フリッシ＝ピエール覚書
第10章　人工元素プルトニウム239
第11章　腰を上げたアメリカ政府
第12章　イタリアからの航海者
第13章　マンハッタン地区
第14章　若き科学者の集い、ロス・アラモス
第15章　肥満児、インプロージョン式爆弾
第16章　投下",1
算数オリンピックに挑戦. 1995-1999年度版,算数オリンピック委員会 編,講談社,ブルーバックス,2000.4,4062572885,946,https://books.rakuten.co.jp/rb/1150152/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0625/06257288.jpg,第４回〜第８回大会、第１回〜第３回ジュニア大会の全問題とその解説、答えを掲載した公式カコモン集。一流の数学者、算数教育者からなる出題陣が、計算力や暗記力ではなく、どこまで自由に発想できるかを問う。,1
誤診 : なぜ起きる、どう防ぐ,大鐘稔彦 著,講談社,ブルーバックス,1996.9,4062571390,789,https://books.rakuten.co.jp/rb/830645/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1395/9784062571395.jpg,自らの経験も含めた豊富な実例でみる医療ミスの実態！たとえば虫垂炎と診断してお腹を開けてみても、五パーセント以上の確率で虫垂には異常がない。残念ながら、誤診は避けられないもののようである。しかしそれには、避けられたミスと避けられなかったミスとがある。超音波（エコー）やＣＴなどの診断機器がどんなに進歩しても、最終診断を下す医師の力量がなければ宝の持ち腐れである。多くの実例から誤診の原因を探り、これを避けるために、医療関係者や患者が持つべき心構え、さらには行政がなすべきことを提言する。,1
